Open,High,Low,Close,Adj Close,Volume
-2.39931701621675,-2.4936887683096987,-2.6749656986648183,-2.7449310431015945,-2.7331894447517473,2.9822686853744402
-2.5930837187565805,-2.6237204291819545,-2.622965469493939,-2.6703514708035105,-2.6597548371339816,1.6854218132149144
-2.5793658417501044,-2.675385427135132,-2.641251173341437,-2.7478218985799194,-2.7360357134278246,1.2259141136385345
-2.643382891835957,-2.5290993657667165,-2.633822756016555,-2.4818795146308767,-2.47417724367878,1.6088137069991169
-2.3884567940414225,-2.3479824461922427,-2.3481083609209166,-2.4512383873241497,-2.444006795712363,0.6524723625041843
-2.4004604270159673,-2.4727906962731927,-2.449251500925491,-2.417706404539098,-2.4109892032948914,0.26378868518029286
-2.3438733667077902,-2.3421779674885923,-2.3155365013530678,-2.258140356654007,-2.253873420825483,0.5773863836471526
-2.1935466807023745,-2.298640391227059,-2.259536724055041,-2.26276554898628,-2.2584274507072064,0.685666013942746
-2.2992899393741584,-2.2603271115310877,-2.246965220916342,-2.1847177440629184,-2.1815790722281028,-0.07933828404661884
-2.1392464419926323,-2.1227486539924043,-2.1058222399846054,-2.1164972598684373,-2.1144053799227294,0.24971746337481562
-2.0255010520601173,-2.0461220946004626,-2.054393997639845,-2.1587009269232285,-2.155961778368432,0.5894450148338176
-2.182115189210886,-2.183120370001058,-2.1263937113087366,-2.155232253215333,-2.152545380182162,-0.05280253042547247
-2.1135253680950594,-2.080371442007047,-2.1006795901363566,-2.004917472160024,-2.004538533251177,1.1842472865695113
-1.9511959212819936,-1.7727057259373595,-1.8903942138729124,-1.8176011524465312,-1.8200985714914286,1.2708788833182167
-1.82601903985799,-1.7819939547923083,-1.7532507810683235,-1.7355059734204672,-1.7392654168658173,0.40691939448288156
-1.7928671040158464,-1.8243711667776656,-1.8383939847020332,-1.7742409667673626,-1.7774054171252498,0.3710761139383206
-1.662546182245707,-1.7187195565447013,-1.6618226977964015,-1.6528320939995966,-1.6578595054050813,-0.2881854326867268
-1.6631174515618683,-1.5457305015490004,-1.5943936471496392,-1.5389401512076646,-1.5457182711175992,0.6392242169741877
-1.5602322838046807,-1.6432542472031921,-1.6075362651833203,-1.708333519821636,-1.7125104913106928,0.27050295808506986
-1.6894106669424975,-1.7134952599791389,-1.6401081247511688,-1.63375438860617,-1.6390758836929271,0.3753155205079195
-1.6168193441128575,-1.581721281144106,-1.6949648003280946,-1.5678469416604435,-1.5741800821033927,1.039927062923591
-1.3350291977049802,-1.3164327770597757,-1.303536602205752,-1.2562308937008597,-1.267349691497353,3.3330062913951797
-1.3847566653847478,-0.9565214380116942,-1.3229649718087824,-1.04347733940772,-1.0578634411631036,5.363541100514653
-1.1252573604767917,-1.2049758023489043,-1.154393653088583,-1.2036212055223814,-1.2155476015927504,0.5999025935394107
-1.2355733901785495,-1.081329688092644,-1.1623936212740154,-1.0348056551379805,-1.049323759359895,1.3589536823033812
-1.0503800882156118,-1.1190618998762702,-1.1321079651483688,-1.1926364840038877,-1.2047317806236575,0.27641106724057474
-1.0560962700448036,-1.1335744252967814,-1.1749651244127144,-1.2533409203877706,-1.2645042985962531,-0.18096001652479693
-1.303019800495159,-1.307144548204827,-1.2435364048494404,-1.245247054347602,-1.2434086309441472,-0.09957694040946469
-1.217854447541708,-1.1376383575861677,-1.1463936849031506,-1.081055814130238,-1.0814918500494295,0.16810888691003664
-1.1509793065412597,-1.1660823405148453,-1.1498221181353163,-1.1186351710179923,-1.1185511439869302,0.14040616898050334
-1.0943922462330828,-1.0656559126217,-1.0343932583759599,-0.9954919613962784,-0.9971135583158919,0.35836353173826
-1.0715292632501054,-1.0174742219326922,-1.0075360354824787,-1.0891496801704068,-1.0894745389671041,0.5046061458632138
-1.1378322627674975,-1.2107811668268114,-1.1503932330302982,-1.1562136457405106,-1.1556086863744763,-0.004111367471182876
-1.2607231947599615,-1.3094661625314359,-1.289821997345952,-1.3915153434654446,-1.387650521247915,-0.01972162916163418
-1.3367438778203586,-1.3878341541118986,-1.3612505961198615,-1.366655044950132,-1.3631349523096303,-0.46259867796631593
-1.2670106459053145,-1.3651946498868717,-1.3566790611665949,-1.3383269548921597,-1.3351986063101895,-0.6101379191005887
-1.4373422239791116,-1.5480521158756093,-1.4435364814163876,-1.4938447465093123,-1.48856256877704,-0.21126162598170403
-1.4030468773377507,-1.4331131625619529,-1.344679544854015,-1.4238908076261194,-1.4195786495936817,-0.8015708032546712
-1.4407715842098687,-1.4383374591275153,-1.38010785082791,-1.453375416308469,-1.4486543788385304,-0.48877363102834753
-1.4533464865005747,-1.5457305015490004,-1.4841083091696687,-1.574784289076235,-1.5683815759789907,-0.21073170016050416
-1.5933842196468242,-1.575915916666199,-1.547536939758146,-1.5400957876668058,-1.5341729295924535,-0.3934377207909976
-1.3841853960685868,-1.3204958235749054,-1.3515364113183463,-1.2440905357232248,-1.2422692476987391,0.6491744198935256
-1.0555250007286423,-1.0192156541212132,-1.0012502839131292,-1.0822123327546154,-1.082632984844792,1.597724727315073
-1.060669041074778,-1.1509896329562461,-1.1343932966594332,-1.2111363711677434,-1.2097701140678025,-0.17110001374523778
-1.1115399195537632,-1.18349754817431,-1.0943934557322714,-1.1377137585766548,-1.1373654178232881,-0.6771904480085799
-1.0686711723355096,-1.1213843999771358,-1.1858224109353308,-1.269528652468108,-1.2673540703722392,-0.303491268905425
-1.2601510532769054,-1.3303642345679423,-1.3355364749474814,-1.3903588248410674,-1.3865111380025068,0.5274098687010165
-1.3973315676754539,-1.2026541880222954,-1.3303938250992329,-1.2764659998838994,-1.2741956244945514,1.4229112189152158
-1.1989920941056489,-1.1875614804636963,-1.193250392294644,-1.1539014906569922,-1.153329044108683,0.816247628798623
-1.2041361344517847,-1.1962686414063004,-1.2035365639222784,-1.1307755289956274,-1.1305229879259988,1.0119819321184025
-1.148692484942825,-1.0099274252662644,-1.1052507422548876,-0.9654286523191222,-0.9674659480108958,0.9552234941626554
-0.9246319374754469,-0.9936734676572324,-0.9543935765216358,-1.0145705489549408,-1.0159278321522498,2.2396452970676655
-0.9823615364159463,-0.9309792515477135,-0.9618224298120864,-0.8758183076476962,-0.879098501255964,0.813175186537411
-0.8537552947611854,-0.8392608703714289,-0.8252509838336166,-0.7671284932523718,-0.7719132775647651,0.8299129499750961
-0.7405820463117265,-0.6802032728838945,-0.7526792833386058,-0.8509580091323836,-0.854582056542702,0.9293304165374322
-0.767446531008517,-0.7144526202904792,-0.7601081366290564,-0.7873635994354115,-0.7918678104215086,0.4738366231812048
-0.7657318508931384,-0.784693633066426,-0.7503930798964038,-0.7110492492007617,-0.7166107150760763,-0.0011573128934304448
-0.7040007502388259,-0.7597316287405333,-0.7492508501064401,-0.8249420741579298,-0.828926228584032,-0.38485743249454873
-0.8166027293721236,-0.8920857897136545,-0.8572508565753462,-0.8613649124213067,-0.8648452635011473,-0.7455508789433622
-0.7365814167648082,-0.7434776711315014,-0.6646787613677122,-0.6809859401236055,-0.6869639805460576,-0.4460018522470351
-0.613119215456183,-0.6610466330359089,-0.5549645382827233,-0.589062558203425,-0.5963142642004007,-0.5477025098475196
-0.5611049261779805,-0.5141799466422767,-0.5183931305877271,-0.44221645085601174,-0.4515031201614174,0.5374108091989799
-0.4565050783054143,-0.4392957052131122,-0.3863932195625239,-0.3687929560996871,-0.37909579659197135,-0.12632691936258547
-0.32332606562067906,-0.40736797213313636,-0.3355360921127457,-0.40001190163598455,-0.4098827901423754,-0.7294219664491834
-0.42964059360862383,-0.5112772644033232,-0.5246788821570766,-0.5081238978017383,-0.5164961327734271,-0.43438858425052745
-0.5616770676610366,-0.5165015609688857,-0.5132504807394785,-0.4560911456875946,-0.465184476856087,-0.7794943190438344
-0.619406666601536,-0.6865888194998896,-0.6229647038244673,-0.6081411457620874,-0.6151285380367587,-0.6483207657706597
-0.5662489665241162,-0.6674321796519042,-0.5983936843731884,-0.6792516032696576,-0.6852544677904568,-0.6524192346218544
-0.6308381580930247,-0.6848473873113688,-0.6401077419164332,-0.719720933470501,-0.7251626577289664,-0.51210727968735
-0.6074030336269912,-0.4677396881417898,-0.5463934552023091,-0.40405927573868683,-0.4138736967137241,0.5202615076235545
-0.43821486635241147,-0.43755338725033477,-0.40925002239772007,-0.42429349975649056,-0.4338273537954902,-0.554196919911586
-0.4096357015402424,-0.49154044241724965,-0.3972505060851402,-0.4231378632973493,-0.4326888463250594,-0.997885769974276
-0.35190523043284816,-0.37427898900272777,-0.3046793210921172,-0.35144870539497247,-0.36199278706116855,-0.5239516855420406
-0.36905290375352856,-0.33074141274119434,-0.3109650726614667,-0.28438473982486867,-0.29585601232886455,-0.648134727982366
-0.3524773719159043,-0.347576438262571,-0.30982197094036573,-0.34104268427128537,-0.3517313316526778,-0.3811310392199412
-0.4119216509717822,-0.4300074763581635,-0.370964398086641,-0.4352782212749843,-0.44465981448915093,-0.04959478795459245
-0.41477974188637806,-0.4793495313233474,-0.4052504742705726,-0.4173561523406991,-0.4269875512231327,-0.9734528071117207
-0.4039195197110506,-0.43813445516267946,-0.414393544177106,-0.5075451974069317,-0.5159260032632345,-0.5921035286535847
-0.5256670409042973,-0.4979259890332448,-0.46753600313794885,-0.5081238978017383,-0.5164961327734271,-0.773366347047619
-0.4039195197110506,-0.3075217263780792,-0.33096455715947903,-0.23929021729175234,-0.25138678630881367,0.3205076605748868
-0.21529685751735578,-0.232636599174658,-0.17725007308904336,-0.1658676047006637,-0.17898121428932207,-0.22594169873068748
-0.1701421608675624,-0.19780706962998523,-0.1338217989297157,-0.17107061526250728,-0.18411325565603334,-0.38020085027847333
-0.12384405341855169,-0.20361154833363573,-0.1966793146232112,-0.23177505164639028,-0.2439768542262635,-0.6083621038486955
-0.1575672585768564,-0.17052345097748378,-0.21839301573730635,-0.2947916431137918,-0.3061192192873098,0.3336825184913132
-0.42106719303173107,-0.39575812895157875,-0.3812505697142754,-0.3907623991366746,-0.40076071797929275,1.241287599962067
-0.07297317493956654,0.025686176155588956,-0.012679174427128835,0.059028071900583214,0.04280004095060309,3.0498567776123675
0.012764319496940674,-0.000436192446479769,0.06446406102114859,0.05498069779788089,0.0388073828292999,-0.1834574328949197
0.045344986022922966,-0.018432468018289145,0.03532150661660289,-0.04503655016246826,-0.05982414665905443,-0.7830572245650931
0.043630305907544416,0.010012400684645073,0.05246367277743132,0.05844937150577661,0.04222815989045591,-0.3096417909365851
0.09107182415577246,0.042520315902708966,0.06789249425331427,0.06943409302427037,0.053060620584116605,-0.5469696337118176
0.07792478038201037,0.011753832873165879,0.0010354304326712826,0.0012144909950252832,-0.0006051184720835738,-0.7734227221349806
0.05163243716827596,-0.03758822209201802,0.02789265332615232,-0.027692299457753682,-0.02915100385569343,-1.2374517037177677
-0.015242703832172277,-0.04165215438140432,0.04674990803420097,-0.027692299457753682,-0.02915100385569343,-0.9643933305726975
-0.031246966353635365,-0.05384306547530659,-0.0321075440301593,0.008151838410816719,0.006246944949955498,-0.07133865914999536
0.04248689510832708,0.08025341346059191,0.09132128391462963,0.14459192463454287,0.14098229787562588,0.3540170125026739
0.2362535976481576,0.1470106760852405,0.22617851327701663,0.1509514538207637,0.14726248023751776,-0.19419124952858502
0.09850181393344788,0.04948693043104881,0.14103530964330682,0.09545002799872425,0.09245297906102323,-0.8820518779722165
0.04991775705289741,-0.02771981109898124,0.017035366803536064,-0.05717779030533926,-0.058267894524473215,-0.4774817010298015
-0.06668572379421354,-0.08344829845441692,-0.026392907355791577,-0.040990058225001916,-0.042282373864647144,-0.7933964155872266
0.008763689950022354,0.0024656040182171606,0.040464156464851415,0.025496089115531296,0.02337360040514416,-0.17807361205187852
0.06077797922822484,0.111019896490135,0.12160694004027635,0.16656048550629443,0.16267611983719665,-0.247037256421431
0.26883426417413986,0.297941294768259,0.3193216850961588,0.2746724816720482,0.26943746843940436,-0.183367232755141
0.28998256704173864,0.3188393668047653,0.3301780996876377,0.27178162619372315,0.266583317788532,2.278019819034766
0.31113086990933736,0.36353730734247486,0.33989228448915293,0.43597198424585104,0.4287225455274724,0.5459798224779564
0.5014682122184108,0.4599006887204904,0.4730352972354571,0.48569169911124027,0.4778219938522677,0.1538403522987935
0.5929218884841098,0.6439194047596608,0.40332091507763024,0.40648737556350145,0.39960653063366985,3.5363794190524676
0.44088052236331554,0.36353730734247486,0.36846372399871685,0.3850966329213205,0.378483713957269,0.31746904336609183
0.3534283478114298,0.42681259136433847,0.3621788443605047,0.3047357907492044,0.2991253643933541,0.1537670646852233
0.322562361400826,0.40533345141548743,0.37017881254593704,0.46372313823948874,0.45612729611571967,-0.5074957975411639
0.5283326969152012,0.4860230573225591,0.5513216344048356,0.4862703995060469,0.4783929991374376,-0.5832751899727445
0.5151865253083341,0.5823864387005747,0.570750004007866,0.6498820571633682,0.6399620973661854,-0.2786129428527122
0.6026386998602199,0.5974791462591739,0.6547501059204748,0.6221317853349665,0.612557346777938,-0.2417323607006962
0.6352184942193072,0.611411489541597,0.6307502013641777,0.6591324418279141,0.6490964303789496,-0.09888916434365211
0.6689425715445069,0.735058489572114,0.731321354542633,0.7782282773469257,0.7667060036244085,0.3504371944552067
0.8272705166437592,0.7623421082246155,0.7593216791572152,0.7152116858795241,0.7044760610656368,2.368800622213292
0.69466364544208,0.7106775531585661,0.7673216473426475,0.7204146964413677,0.7096133570822116,-0.5309365588661537
0.722670668771193,0.6706228412740742,0.663321189000889,0.6597111422227206,0.6496674356641196,-0.546913258624456
0.6563676692538009,0.765824972601657,0.7250356029732835,0.835464040022913,0.8232267691064583,-0.44940690752368107
0.7598241063271497,0.7954302055807674,0.8016068515954418,0.8169632706938211,0.8049554757559981,-0.346014997302346
0.8329866984729509,0.8238750742837017,0.8141783547341408,0.7354467920625638,0.7244577429466751,-0.6273605082895842
0.77925772907937,0.8436118962697752,0.839321361011539,0.8967462946363666,0.8837428200347431,-0.4784118899712693
0.895860337759586,0.9312672309309301,0.949607570922647,0.9655445970604183,0.9516819396702368,-0.45101359751348913
0.9615929401277118,0.9411365276982235,1.0261788195448052,0.9852010028486514,0.9710926162661052,-0.725532085421227
1.1073468551031531,1.197136802927605,1.1587498454649903,1.2384247695078707,1.2211552728465094,1.4574409599242495
1.230236914928722,1.1623072733829323,1.187321284974554,1.151126579919963,1.1349466114105098,-1.5649063986581302
1.103917494872396,1.1100616504045382,1.122178437769994,1.085796951203807,1.0704326477110584,-0.69322916036298
1.0050329566621266,1.054334048823359,1.0410356541945691,1.1135472230322088,1.0978365225243285,-0.7961700698854216
1.094771952812447,1.0920662606069853,1.1004647366558988,1.048217594316053,1.033322558824877,-0.7012513352945482
0.9718810208199831,0.9364924132707492,0.9176068262497801,0.9285439405674707,0.9151437318442026,0.03975408800494626
0.9661657111576862,0.8964377013862573,0.8924646919035193,0.8979028132607438,0.8848857063800603,-0.7091382100164483
0.9958874146021778,1.0357575911134616,0.9993215966513243,0.9956079061375745,0.9813698356241866,0.08643266034042361
1.0427576635342446,1.0061523581343512,1.0741786286573995,1.0401237282758842,1.0253293606074754,-1.0076893976664736
1.0273246703289427,1.0055712902220066,1.0656075455769853,1.0487962947108596,1.033894439885024,-0.9946329274335067
1.12277897614156,1.187849459846913,1.190178603311738,1.2395812881322479,1.2222964076418719,-0.49028448336964076
1.2056592518303662,1.188429641985001,1.2250357943906514,1.2245491925110519,1.2074520217774085,-0.6124154726300008
1.1913696694242817,1.414824684235272,1.2381784124243322,1.3037543982240267,1.2856683607709836,1.200240898854022
1.305114187189902,1.312656824153606,1.229607329343918,1.1898615732668587,1.173197835092054,0.02053018321461078
1.2485279990486198,1.2255816716305392,1.1570356288489074,1.121063270842807,1.1052595912315375,0.7160070859608063
1.2090886120611233,1.2220988072534975,1.2153216095891362,1.167892130229871,1.1515022615805286,-0.7801877326183831
1.204515841031149,1.1948151886009961,1.2536072339002153,1.218189663324831,1.2011727151904938,-1.2365215147762998
1.223949463783369,1.2644751334645983,1.2764649086665487,1.2690658968145974,1.2514132983106516,-0.6621326621742731
1.3582718872673216,1.3550331503647066,1.2324646476811019,1.1950645838287022,1.178336006883606,-0.6627922506964049
1.2811077934077073,1.3219450530085548,1.323321616058042,1.345958065278818,1.3273447403885699,-0.6159332780813701
1.3605578366988615,1.3138180742040388,1.3873213615415012,1.3818022031473882,1.3627409376442643,-1.1496531426606753
1.3708467895580276,1.3277495317122052,1.3884644632626022,1.3332390069063762,1.3147843756647861,-1.3553658364434735
1.302256096275306,1.2377716969501849,1.19246480675394,1.1580639273357545,1.1417960475076172,-0.49766398230528563
1.103917494872396,1.0746510529475206,1.1261788578282788,1.0765465665392613,1.0612983146982942,0.11377457771084211
0.7581094262117712,0.7849816124496426,0.6250355646898099,0.5458183172655526,0.5371977857601671,3.189853032057646
0.5643427236719407,0.5382686803009532,0.3638930609765875,0.3642837085087102,0.3579292752411063,2.1624959900131957
0.42487625984185245,0.3722453540593355,0.3770356790102684,0.41920643393594303,0.4121660195824764,0.4851623782321678
0.4923226701584619,0.4105577479810499,0.34446381944241966,0.32612653339138536,0.3202490568447322,0.06547804036808433
0.4128726268673077,0.40010915484992504,0.37817878073136946,0.3134074750189437,0.3076886921209484,-0.25538640685969694
0.2894112977255774,0.276462154819408,0.31817858337505783,0.3030005717300206,0.3111191027068542,-0.40753149263141947
0.32656386311463925,0.33857618879083884,0.3616068575343855,0.39955002814771,0.4065917118522516,-0.8761494063254478
0.3785781523928417,0.3263852776969366,0.3467500228846217,0.2833441659417875,0.2916821528616682,-0.8791372859556172
0.27855107555025,0.27181804039193364,0.31532126503787394,0.23246881461725702,0.24137413506826172,-0.6907148314666487
0.2791223448664112,0.21202650652136829,0.14274952625938966,0.08388748825065985,0.09444974600916345,0.38593658696686145
