Open,High,Low,Close,Adj Close,Volume
0.059297271439991306,0.04356294112581405,0.0,0.000684129826839186,0.0006738734494691201,0.6758489436646739
0.01222048642288831,0.012387015141879676,0.012494900991768976,0.018333614647017216,0.018060015791446782,0.49931547322134306
0.015553327092931557,0.0,0.00810111152617865,0.0,0.0,0.43676492030481384
0.0,0.03507302291696024,0.009886052486629548,0.06293608187762634,0.06199677204250431,0.48888718354066096
0.06193582769286832,0.07849696783326143,0.07853907835910734,0.07018739875447455,0.06913983060687601,0.3587050779301506
0.059019472913849125,0.0485733881403847,0.05423584853677599,0.07812284545816195,0.07695696996639345,0.3057954554175075
0.07276763933232999,0.079888628888934,0.08636562387452562,0.11588464072171623,0.1141551990684373,0.3484839880591516
0.10929041123611327,0.09032704247178369,0.09982155828205697,0.11479007475219616,0.11307700154928679,0.363223568594648
0.08359945097179167,0.09951289739350777,0.10284230818143869,0.13326032747417993,0.13127137733927396,0.2590872464680106
0.12248298060231,0.1324982163568913,0.1367569197234353,0.1494049145657128,0.1471752054380966,0.30388000828799233
0.15011810675324821,0.15086992620033945,0.14911438057551818,0.13941728714862012,0.137336445730172,0.35012547099586355
0.11206776080296699,0.11802370963150288,0.13181389348012051,0.14023815943398232,0.13814530121521162,0.26269942981681993
0.12873207010227805,0.1426584251506473,0.13799262390616196,0.17581061399138398,0.17318692793327783,0.4310930173664136
0.1681709848868913,0.21642325694346587,0.18852115038234984,0.2201395963049475,0.21685434215022448,0.44288575616419423
0.19858346060468324,0.21419634441030833,0.22147472850858385,0.23956767253792854,0.23599214076946806,0.32527914418804527
0.2066379226772912,0.20403613561655232,0.2010160513741186,0.23040091740619806,0.2269622365465831,0.3203999723733586
0.2383001739154389,0.22936678784856723,0.243443571080332,0.25913269999654487,0.2552655434613127,0.23065789776607906
0.2381613806014624,0.27084202502080434,0.25964579413268885,0.28608557802342016,0.28181574267903886,0.35690167217920477
0.2631579504995234,0.24746008053285373,0.2564878136060291,0.24599811712941477,0.242326551194477,0.306709436800221
0.23177328588932866,0.23061934650969262,0.24866126809061084,0.26364749756603656,0.25971269353645465,0.3209770622136613
0.24940978408104253,0.2622130044174036,0.23548000445004358,0.27924469728925305,0.2750772155300254,0.41144740578164196
0.31787239385092625,0.32581762741646636,0.32953452418789353,0.3529895920200026,0.34772139541981706,0.7235931516625865
0.30579080669110925,0.41210868293074543,0.32486616871154284,0.40333837401525874,0.3973186886464142,0.9999999999999998
0.36883772253945124,0.3525401530742214,0.36537141207382295,0.36543983629318144,0.3599858922001531,0.35154901042905706
0.34203578006875035,0.3821851032378685,0.3634491357298899,0.4053905547286638,0.39934051634049816,0.4548749510778226
0.3870296058852605,0.3731385630807591,0.37072633971138,0.3680394043749027,0.3625466113081355,0.3075136790244726
0.3856408251527388,0.36965909188647594,0.3604283858305084,0.3536735130797293,0.3483950615236091,0.24525397324820233
0.32564926929558147,0.3280445399496237,0.3439517015235951,0.35558895133461177,0.353389604185397,0.2563322564059274
0.3463407036821018,0.368684738014444,0.367293688417756,0.39444531256768633,0.3917245022874376,0.292771028862166
0.3625884211412942,0.3618651103904924,0.36646988562927185,0.38555204235300145,0.382950462629674,0.288999992325933
0.37633658755977506,0.3859429915913133,0.394205766745227,0.41469426108602936,0.41170163620620426,0.31866947025915315
0.3818912866934825,0.3974948614407421,0.40065916793823253,0.39252987431280384,0.3898345464437727,0.3385767675294875
0.3657825744464558,0.35114827964848083,0.36633265500199363,0.3766589809054295,0.37417683766326415,0.2693275215065728
0.335925483882759,0.32748791800136856,0.33282994485423933,0.3209741115210949,0.3192393565317204,0.26720257234726685
0.31745580201080803,0.3086986886042118,0.31566668838611966,0.326857377511377,0.32504358406125466,0.20691586920320157
0.33439790983626083,0.3141266551724906,0.3167651619415681,0.3335613070199088,0.3316577038042128,0.18683206839128527
0.29301482916503097,0.2702854030725488,0.295894583412861,0.2967575440344643,0.29534774358140714,0.24112916222210282
0.30134708976378133,0.29784275546765326,0.319648471701264,0.3133123585015658,0.3116801551940922,0.16077323899346932
0.2921816454847941,0.29659019680652743,0.3111355635370472,0.3063347353088759,0.30479627872566994,0.20335279988335417
0.2891264973917982,0.27084202502080434,0.28614576155350946,0.27760295271852886,0.2764500512558512,0.24120129845214064
0.25510348842691566,0.2636048778431441,0.27090478142932306,0.28581209310637434,0.2845491807357621,0.21633041462984134
0.30592960000508573,0.3248434859145022,0.3180008661242948,0.35586264501876985,0.35365936091086136,0.35825614500917047
0.38577961846671527,0.3970773418870335,0.4021695428879235,0.39417161888352825,0.39145433087061954,0.48737769455678415
0.3845298429463597,0.3654836839793225,0.37017720768985973,0.363661349263934,0.36135375162973715,0.24659616757092753
0.3721704572604001,0.357689702483339,0.379788589409525,0.3810370360163977,0.3784960554558452,0.1777045330713918
0.3825856770597429,0.3725817287624358,0.357819537325369,0.3498426365699647,0.34772035869143303,0.22857438856870974
0.3360644890949247,0.3224774709867979,0.3218454188121609,0.321247805205253,0.3195091132571848,0.34168092764122193
0.30273565859811336,0.35309677502247694,0.32308112299488756,0.34820089199924076,0.3461005742645862,0.46358118011802707
0.3509234258215954,0.35671534861130705,0.356034701121122,0.37720615950663317,0.3747165584598695,0.38099901004535364
0.34967365030123987,0.354627750842764,0.35356308324326036,0.38267898935423417,0.38011604722836867,0.40764337075720014
0.36314401819357855,0.3993042544201908,0.37717974090438555,0.4218088355043548,0.4187209094015507,0.3999171200761267
0.41758087491702844,0.403201245168183,0.4134285301845575,0.4101792547494256,0.40724722903237587,0.5747592261470811
0.4035551218705946,0.4182325862118945,0.41164348446790267,0.443015398766583,0.4396425028779578,0.38058077339247476
0.43480078126862387,0.44022265727410503,0.4444596224544506,0.4687371771325275,0.46501933291090114,0.38285920389228667
0.4622969022073964,0.4783577380166737,0.4618975496895341,0.44889866475686513,0.4454469377531691,0.3963924210914057
0.4557700141812864,0.47014623696698155,0.4601125039728793,0.4639484771117657,0.4602949616659313,0.33438826174707803
0.45618660602140504,0.4533055029438209,0.4624468912234623,0.4820085024581806,0.47811259036124576,0.2697296426186986
0.47118454796024145,0.45929030383042346,0.4627213524780187,0.4550554156641933,0.45152112935384436,0.2174984076310922
0.4438272203354454,0.42755754352816555,0.4367705170787184,0.44643583913366647,0.4430170537672222,0.16839895939651137
0.46326887920160975,0.46318729457841523,0.48304279898520597,0.489123076876506,0.48513165621091514,0.20917511453545032
0.49326476307928346,0.48295066547753573,0.5094055357787484,0.5108770275070504,0.5065935925209584,0.1953310976218066
0.5059019472913848,0.5181628969740768,0.518193114709929,0.5456286097790899,0.5408786148645286,0.3430423071315104
0.5313151090295645,0.5361168748937486,0.5499107791410285,0.5630045052986661,0.5580215407276674,0.25269091160242185
0.5636717506339728,0.5437717539951856,0.5621310093658332,0.5556164459632946,0.5507325108068566,0.17059450997245004
0.5378419970556745,0.5188588336869471,0.5166827397602385,0.5300314100558736,0.5254910775008377,0.21075597234266238
0.5057629420792191,0.5176062750258217,0.5194288188926557,0.5423451206376415,0.5376394607021886,0.16377840364057736
0.4917371890327853,0.47682676219638664,0.4930660820991133,0.5063620211704467,0.50213918534713,0.18163442279504868
0.5046521717710293,0.4814196896572487,0.49897014175819066,0.4895335130191871,0.4855363949719502,0.18107651812230927
0.4889598394659316,0.47724428175009526,0.4889468586442829,0.47995632174477554,0.47608785982768764,0.20017650354158192
0.4946535438118047,0.529297247269797,0.5114650427499592,0.5546586224522974,0.5497876365578629,0.3407078559424137
0.5357588259568924,0.5365346068175254,0.5444186208761936,0.549870131198648,0.5450634726585697,0.19444704510049185
0.5427023058231211,0.5235908635423561,0.5473019306358891,0.5501436161156936,0.5453330220383574,0.13404983539126228
0.5567282707677441,0.5517050502557839,0.5695454439746015,0.5671090754925887,0.5620707944491075,0.19856418205956608
0.5525621404683692,0.5621434638386338,0.5680350690249105,0.5829799688999635,0.5777291252666463,0.18165974721623215
0.5565892655555784,0.5581071583260269,0.5683097397918748,0.5695716923486749,0.5645002637437007,0.21800566346146463
0.5421469206690259,0.5383437874269064,0.5536181012016168,0.5472705631169263,0.5424988139827287,0.2631360842305597
0.5414525303027655,0.5265137127883841,0.545379654291956,0.551511875769372,0.5466828423940628,0.1373757760400279
0.5440910865556428,0.5363952920529103,0.5431827071810587,0.5301683612815087,0.5256260595364084,0.18928700243267924
0.5145117945180877,0.522059887722069,0.5304133449347337,0.5300314100558736,0.5254910775008377,0.16461257472622762
0.5440910865556428,0.5677105328014596,0.563229482921282,0.5936517261438949,0.5882575166954738,0.31351633425166336
0.5899180960523898,0.5856647230911991,0.6001648443626604,0.6110274128963586,0.6054000278672589,0.23913083516871433
0.6008887010058277,0.5940153265354382,0.6106000288708098,0.6097961044683158,0.6041849822014471,0.2181322855673821
0.6121371044854078,0.5926236654797659,0.5954962793739014,0.5954302131731424,0.5900118684665376,0.18707380150258227
0.6039438490988236,0.6005567493702963,0.5902787918760308,0.5805171432767648,0.5752992412806994,0.31530976371547625
0.5399249562562674,0.5465552884765985,0.5511464833237552,0.5578053691352232,0.5528922233759859,0.4388576383826136
0.6244964901713674,0.6475992678754274,0.6397088447967698,0.6642496654246066,0.6579082470498856,0.6850493826213077
0.6453269297700535,0.6413362621997314,0.6582452455873022,0.6632918419136093,0.6569629581095382,0.24491401207898147
0.6532425985286847,0.6370215395279628,0.6512427123727764,0.6396224530281829,0.6336112733015071,0.16329340260457834
0.6528260066885665,0.6438413795219826,0.6553617263151985,0.6641127141989716,0.6577728503229616,0.22773714785624935
0.6643522086942888,0.6516353610179662,0.6590690483757864,0.6667122822806932,0.6603375089988022,0.1954308604931355
0.6611580553891272,0.6442588990756912,0.6430042654631156,0.6505679039562724,0.6476317806183214,0.16460490065920233
0.6547701725751829,0.632428824437169,0.6494576666561211,0.6437270232221055,0.640873348284339,0.10143888756724398
0.6385224551159905,0.631454470565137,0.6539887915051936,0.6437270232221055,0.640873348284339,0.13860899861099382
0.6346341233427573,0.628531621319109,0.6350404893204196,0.6522096485269968,0.6492540531932891,0.2601761965789009
0.6525482081624243,0.6606821135451437,0.6646986467803078,0.6844986139429501,0.6811535635257389,0.3180777996915024
0.6996249931795269,0.6766875960908194,0.6971028833726136,0.6860036160551515,0.682640439373783,0.2434528697173641
0.6661573693687395,0.6533056516028684,0.6766442062381481,0.6728690331880209,0.6696639175394539,0.14981774090814906
0.6543535807350642,0.6347948393648732,0.6468488181509817,0.6367491912623031,0.6339797265691092,0.204889915508522
0.6260240642178652,0.6214335765359957,0.6364136336428323,0.6405800677720677,0.6377644072070041,0.16188597871213803
0.6443549527758397,0.6420319865425335,0.6524784165555031,0.6563142187209194,0.6533089052480021,0.24564688547989774
0.6569921369879415,0.6680585754874186,0.6719758507617979,0.689697541339281,0.6862897232847536,0.23625919928784653
0.7075406619381586,0.7128741814593924,0.7194838368510117,0.715282577246702,0.7115661980101449,0.24492629058622192
0.7126787692317473,0.7178846284739631,0.7220924758437433,0.7145984474198628,0.7108904584495852,0.5799829635712037
0.7178168765253357,0.7286012468459064,0.7244266535819184,0.7534545998858253,0.7492780223535227,0.3442087653193562
0.7640604778622013,0.7517049865447636,0.7564189887799821,0.7652209230992775,0.7609026503753784,0.29082872249806224
0.786279698193409,0.7958246558038671,0.739667633706105,0.7464769766931354,0.7423846079839695,0.7512773484563613
0.7493403344495071,0.7286012468459064,0.7312919561691664,0.7414147917553275,0.7373836376062026,0.3131027020389996
0.7280933030107024,0.7437719026542331,0.7297817907318833,0.7223971516650274,0.718595009106622,0.2908187462109294
0.7205942260921894,0.7386221408750477,0.7317040670758164,0.7600219957029466,0.7557662832706871,0.20080424222425156
0.7705873658883118,0.7579679922204596,0.7752300603374784,0.7653578743249125,0.7610378397566258,0.19048876132884143
0.7673934244813394,0.7810717319193168,0.7798984158138291,0.8040770755652396,0.799290421624993,0.23196095434697525
0.7886404559201441,0.7846903055081469,0.8000824221813303,0.7975098885152307,0.7928021607078282,0.23698132899492738
0.7965559127805861,0.7880306743078835,0.7943155931495312,0.8062662075042801,0.8014530370335964,0.2564258800236361
